commissioner;category;persons;date;year;month;day;met_with;subject;link
Vestager_cabinet;cabinet;Pierre-Arnaud Proux;30.05.2023;2023.0;5.0;30.0;Talga Group Ltd, Rud Pedersen Public Affairs Brussels;Critical Raw Materials.;
Vestager_cabinet;cabinet;Werner Stengg;26.05.2023;2023.0;5.0;26.0;Transparency International Liaison Office to the European Union, Civil Society Europe;EU Foreign Interference Directive;
Schinas_cabinet;cabinet;Vangelis Demiris;26.05.2023;2023.0;5.0;26.0;Dragon1 Netherlands BV;informal exchange and presentation of their  initiative: the free & anonymous digital primary school in all EU member states & Alzheimer patients;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=823505450276-33
Vestager_cabinet;cabinet;Werner Stengg;25.05.2023;2023.0;5.0;25.0;Global Initiative for Digital Empowerment;Presentation of the initiative.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=272791450130-65
Vestager_cabinet;cabinet;Werner Stengg;25.05.2023;2023.0;5.0;25.0;Snap, Inc., Avisa Partners;Metaverse, Artificial Intelligence Act.;
Urpilainen_cabinet;cabinet;Renaud Savignat;25.05.2023;2023.0;5.0;25.0;Stichting Aidsfonds - Soa Aids Nederland, International Federation of Red Cross and Red Crescent Societies, WWF European Policy Programme, The ONE Campaign, Global Citizen, CONCORD Europe, Amis du Fonds Mondial Europe;MMF review process;
Vestager;commissioner;;24.05.2023;2023.0;5.0;24.0;Google;Artificial Intelligence, competition policy.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=03181945560-59
Vestager_cabinet;cabinet;Werner Stengg;24.05.2023;2023.0;5.0;24.0;Spotify;Digital Services Act, Artificial Intelligence Act;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=365747616583-15
Vestager_cabinet;cabinet;Liliane Giardino-karlinger, Werner Stengg;24.05.2023;2023.0;5.0;24.0;Google;Artificial Intelligence, competition policy.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=03181945560-59
Vestager;commissioner;;23.05.2023;2023.0;5.0;23.0;Dansk Metalarbejderforbund;Current European Affairs;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=147745550056-17
Vestager_cabinet;cabinet;Christina Holm Eiberg;23.05.2023;2023.0;5.0;23.0;Dansk Metalarbejderforbund;Current European Affairs;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=147745550056-17
Vestager_cabinet;cabinet;Werner Stengg;12.05.2023;2023.0;5.0;12.0;IFPI Representing recording industry worldwide, Universal Music Group International;AI Act, copyright.;
Vestager_cabinet;cabinet;Stina Soewarta, Alejandro Cainzos, Werner Stengg;11.05.2023;2023.0;5.0;11.0;DIGITALEUROPE;Artificial Intelligence sandboxing;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=64270747023-20
Vestager_cabinet;cabinet;Stina Soewarta, Werner Stengg;10.05.2023;2023.0;5.0;10.0;evroc AB;Cloud;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=588223849135-77
Vestager_cabinet;cabinet;Werner Stengg;10.05.2023;2023.0;5.0;10.0;Bill & Melinda Gates Foundation;Digital public infrastructure;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=371567915480-41
Vestager_cabinet;cabinet;Werner Stengg;08.05.2023;2023.0;5.0;8.0;Abodoo Limited;Digital skills;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=535247344998-75
Vestager_cabinet;cabinet;Werner Stengg;05.05.2023;2023.0;5.0;5.0;Twilio Inc.;Data Act, Artificial Intelligence Act;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=067223231522-58
Timmermans_cabinet;cabinet;Aleksandra Tomczak, Riccardo Maggi;04.05.2023;2023.0;5.0;4.0;Form Energy, Inc.;Clean energy investments in the EU and US;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=587578548166-09
Vestager_cabinet;cabinet;Werner Stengg;04.05.2023;2023.0;5.0;4.0;Digital Currencies Governance Group Limited;Data Act, cryptocurrencies;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=757388947637-84
Vestager;commissioner;;03.05.2023;2023.0;5.0;3.0;Decathlon SE;Presentation of the company, Green Mobility, Artificial Intelligence;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=348145840751-31
Vestager;commissioner;;03.05.2023;2023.0;5.0;3.0;Schwarz Unternehmenskommunikation International GmbH;Cloud, cybersecurity, digital skills, EU sovereignty.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=383658039791-39
Vestager_cabinet;cabinet;Werner Stengg;03.05.2023;2023.0;5.0;3.0;Schwarz Unternehmenskommunikation International GmbH;Cloud, cybersecurity, digital skills, EU sovereignty.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=383658039791-39
Vestager_cabinet;cabinet;Werner Stengg;03.05.2023;2023.0;5.0;3.0;Decathlon SE;Presentation of the company, Green Mobility, Artificial Intelligence;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=348145840751-31
Vestager_cabinet;cabinet;Werner Stengg;03.05.2023;2023.0;5.0;3.0;ista SE;Data Act.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=881407135327-67
Dombrovskis_cabinet;cabinet;Kevin Keary;02.05.2023;2023.0;5.0;2.0;EU-ASEAN Business Council;EU-ASEAN Relations;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=614220318268-60
Timmermans_cabinet;cabinet;Aleksandra Tomczak;02.05.2023;2023.0;5.0;2.0;Sandbag Climate Campaign CIC;Methane regulation;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=94944179052-82
Timmermans_cabinet;cabinet;Aleksandra Tomczak;28.04.2023;2023.0;4.0;28.0;BP p.l.c.;Gas market package;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=3394026642-58
Vestager_cabinet;cabinet;Liliane Giardino-karlinger, Werner Stengg;28.04.2023;2023.0;4.0;28.0;eu travel tech;Multimodal Digital Mobility Services.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=70614728635-77
Timmermans_cabinet;cabinet;Aleksandra Tomczak;27.04.2023;2023.0;4.0;27.0;TotalEnergies SE;Electricity market design;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=1849405799-88
Vestager_cabinet;cabinet;Werner Stengg, Liviu Stirbat;27.04.2023;2023.0;4.0;27.0;AGORIA;Green Deal Industrial Plan, skills, research and innovation.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=68004524380-10
Vestager_cabinet;cabinet;Liliane Giardino-karlinger, Werner Stengg;27.04.2023;2023.0;4.0;27.0;Ledger SAS, Polygon Labs Services (Switzerland) AG;Data Act.;
Timmermans_cabinet;cabinet;Aleksandra Tomczak;26.04.2023;2023.0;4.0;26.0;European Round Table for Industry;Future EU hydrogen market;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=25487567824-45
Timmermans_cabinet;cabinet;Lukas Visek, Aleksandra Tomczak;24.04.2023;2023.0;4.0;24.0;Grupa Azoty Spółka Akcyjna, YARA  BELGIUM S.A., Fertilizers Europe;Future EU hydrogen market and the EU hydrogen bank;
Timmermans_cabinet;cabinet;Aleksandra Tomczak;24.04.2023;2023.0;4.0;24.0;YARA  BELGIUM S.A.;Future EU hydrogen market and the EU hydrogen bank;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=68208004617-79
Timmermans_cabinet;cabinet;Aleksandra Tomczak;24.04.2023;2023.0;4.0;24.0;McKinsey Global Institute;Net zero industry act;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=752385731275-18
Timmermans_cabinet;cabinet;Aleksandra Tomczak;21.04.2023;2023.0;4.0;21.0;Business Bridge Europe, logos public affairs;Energy sector priorities in 2023;
Timmermans_cabinet;cabinet;Aleksandra Tomczak;21.04.2023;2023.0;4.0;21.0;Ørsted A/S, RWE AG, First Ammonia, Nel Hydrogen;Hydrogen bank;
Timmermans_cabinet;cabinet;Aleksandra Tomczak;20.04.2023;2023.0;4.0;20.0;Energias de Portugal;Electricity market design reform;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=676889648373-61
Timmermans_cabinet;cabinet;Aleksandra Tomczak, Anthony Agotha;19.04.2023;2023.0;4.0;19.0;PLUG POWER INC;Future European hydrogen market;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=896827848358-67
Timmermans_cabinet;cabinet;Aleksandra Tomczak;18.04.2023;2023.0;4.0;18.0;Guidehouse Netherlands B.V., Gas for Climate;Hydrogen backbone;
Timmermans_cabinet;cabinet;Aleksandra Tomczak;18.04.2023;2023.0;4.0;18.0;Fossil Free Politics, Greenpeace European Unit;Role of fossil fuel companies in the EU clean energy transition and energy reforms;
Vestager_cabinet;cabinet;Werner Stengg, Simon Genevaz;18.04.2023;2023.0;4.0;18.0;Car Rental Coalition;Access to in-vehicle data;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=350103647681-59
Timmermans_cabinet;cabinet;Helena Braun;13.04.2023;2023.0;4.0;13.0;Plastics Europe;Implementation of the European Green Deal from the plastics sector’s perspective, including expectations on chemical recycling, global agreement on plastics and the revision of the EU packaging rules;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=454264611835-56
Von der Leyen_cabinet;cabinet;Peter van Kemseke;26.05.2023;2023.0;5.0;26.0;Stichting European Climate Foundation;COP;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=64869491516-70
Dombrovskis_cabinet;cabinet;Andrea Beltramello;01.06.2023;2023.0;6.0;1.0;International Chemical Secretariat;Taxonomy delegated act;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=95363765837-60
Dombrovskis_cabinet;cabinet;Andrea Beltramello;31.05.2023;2023.0;5.0;31.0;Telefonica, S.A.;Taxonomy;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=52431421-12
Dombrovskis_cabinet;cabinet;Andrea Beltramello;24.05.2023;2023.0;5.0;24.0;European Branded Clothing Alliance;Trade Policy strategy, free trade agreements, Generalised Scheme of preferences, trade and sustainable development;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=61866543669-46
Breton;commissioner;;24.05.2023;2023.0;5.0;24.0;Google;AI, Disinformation, DSA and DMA;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=03181945560-59
Breton_cabinet;cabinet;Eleonora Ocello, Maurits-Jan Prinz;24.05.2023;2023.0;5.0;24.0;Google;AI, Disinformation, DSA and DMA;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=03181945560-59
Dombrovskis_cabinet;cabinet;Andrea Beltramello;11.05.2023;2023.0;5.0;11.0;Insurance Europe;Retail Investment Strategy;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=33213703459-54
Dombrovskis_cabinet;cabinet;Andrea Beltramello;04.05.2023;2023.0;5.0;4.0;FEDERCASSE - Federazione Italiana delle Banche di Credito Cooperativo Casse Rurali e Artigiane;financial services legislative priorities;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=051585416549-65
Schmit_cabinet;cabinet;Antoine Kasel;09.06.2023;2023.0;6.0;9.0;BUSINESSEUROPE;Consultation of social partners on an initiative relating to European Works Councils (EWC);https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=3978240953-79
Borrell;commissioner;;09.06.2023;2023.0;6.0;9.0;European Council on Foreign Relations;Lunch discussion organised by ECFR office in Madrid on EU Security and defence issues;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=339569615567-89
Urpilainen;commissioner;;26.04.2023;2023.0;4.0;26.0;Rakennusteollisuus RT ry;The European Commission's policy priorities.;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=637512217186-52
Urpilainen_cabinet;cabinet;Suvi Leinonen;05.06.2023;2023.0;6.0;5.0;Blic Oy, Pohjolan Voima Oyj;green transition;
Von der Leyen;commissioner;;01.06.2023;2023.0;6.0;1.0;OpenAI OpCo, LLC;Meeting with CEO of OpenAI (topic: Artificial intelligence – technological developments, opportunities and risks);https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=672219746759-76
McGuiness_cabinet;cabinet;Paul Moley;06.06.2023;2023.0;6.0;6.0;Managed Funds Association;CMU, RIS and SSR;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=041415315167-65
Schmit;commissioner;;05.06.2023;2023.0;6.0;5.0;Assemblée des Régions d'Europe;Year of Sills;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=480267313069-44
Schmit;commissioner;;05.06.2023;2023.0;6.0;5.0;industriAll European Trade Union, European Council for Motor Trades and Repairs, European Automotive Cluster Network, KIC InnoEnergy SE, Association des Constructeurs Européens d'Automobiles, European Tyre & Rubber Manufacturers' Association, Council of European Employers of the Metal, Engineering and Technology-based Industries, ChargeUp Europe, European Association Automotive Suppliers, Automotive Skills Alliance ASBL;The upskilling/reskilling challenges in the automotive sector in order to ensure a just transition across the ecosystem;
Schmit_cabinet;cabinet;Christoph Nerlich, Anouk Faber;05.06.2023;2023.0;6.0;5.0;industriAll European Trade Union, European Council for Motor Trades and Repairs, European Automotive Cluster Network, KIC InnoEnergy SE, Association des Constructeurs Européens d'Automobiles, European Tyre & Rubber Manufacturers' Association, Council of European Employers of the Metal, Engineering and Technology-based Industries, ChargeUp Europe, European Association Automotive Suppliers, Automotive Skills Alliance ASBL;The upskilling/reskilling challenges in the automotive sector in order to ensure a just transition across the ecosystem;
Schmit_cabinet;cabinet;Anouk Faber, Christoph Nerlich;05.06.2023;2023.0;6.0;5.0;Assemblée des Régions d'Europe;Year of Sills;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=480267313069-44
Von der Leyen;commissioner;;30.05.2023;2023.0;5.0;30.0;World Economic Forum;Meeting with Chairman of the World Economic Forum (topic: TO ADD);https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=567538843366-43
Wojciechowski_cabinet;cabinet;Jorge Pinto Antunes;30.05.2023;2023.0;5.0;30.0;European Geothermal Energy Council;(Geothermal) Energy investments in RDP;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=11458103335-07
Wojciechowski_cabinet;cabinet;Jorge Pinto Antunes;30.05.2023;2023.0;5.0;30.0;Water Europe;The opportunity to build a European Water Strategy ahead of the next elections;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=43176485302-45
Varhelyi_cabinet;cabinet;Justyna Petsch;21.06.2023;2023.0;6.0;21.0;Turkish Enterprise and Business Confederation;Investments opportunity // Economic investment plans;
Wojciechowski_cabinet;cabinet;Joanna Stawowy;13.06.2023;2023.0;6.0;13.0;GreenLight Biosciences, FGS Global (Europe) GmbH;How existing alternatives to chemical pesticides can support reaching the objectives of the Farm to Fork Strategy.;
Kyriakides_cabinet;cabinet;Ralf Kuhne;08.06.2023;2023.0;6.0;8.0;Bureau Européen des Unions de Consommateurs;VTC meeting on EHDS;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=9505781573-45
Kyriakides_cabinet;cabinet;Ralf Kuhne;07.06.2023;2023.0;6.0;7.0;European farmers, European agri-cooperatives;VTC meeting on food waste;
Kyriakides_cabinet;cabinet;Ralf Kuhne;07.06.2023;2023.0;6.0;7.0;World Resources Institute;VTC meeting on food waste;https://ec.europa.eu/transparencyregister/public/consultation/displaylobbyist.do?id=581250215524-23
